timestamp,city_status,total_load_kw,load_served_kw,load_shed_kw,resilience_score,critical_satisfaction_percent
2025-01-15,degraded,1580.2311779113472,800.8591962096035,779.3719817017437,0.8520396269996641,100.0
2025-01-15,degraded,1586.5644407779073,799.4565474399685,787.1078933379388,0.8511674899976935,100.0
2025-01-15,degraded,1606.4364079235047,799.3267190729806,807.1096888505241,0.8492732700399012,100.0
2025-01-15,degraded,1580.7822322774755,796.3841527958103,784.3980794816651,0.8511373552665324,100.0
2025-01-15,degraded,1606.1910305777496,794.0676107262851,812.1234198514645,0.8483137924959008,100.0
2025-01-15,degraded,1607.3378569046881,793.7845975068956,813.5532593977925,0.8481551487318634,100.0
2025-01-15,degraded,1624.044976899922,806.8210237885273,817.2239531113946,0.8490391649119171,100.0
2025-01-15,degraded,1616.631514934384,792.8678136044314,823.7637013299527,0.8471333089105242,100.0
2025-01-15,degraded,1618.6402013415018,792.2663546798815,826.3738466616203,0.846839245810761,100.0
2025-01-15,degraded,1612.3130041847626,798.3464422448865,813.9665619398761,0.8485467970870624,100.0
2025-01-15,degraded,1616.5134900398193,801.493173377407,815.0203166624124,0.8487447853016674,100.0
2025-01-15,degraded,1589.3367253316394,795.7911741345945,793.5455511970449,0.8502119396319632,100.0
2025-01-15,degraded,1642.0911754248323,803.9849241102072,838.1062513146251,0.8468831212558349,100.0
2025-01-15,degraded,1645.5054735516544,802.7944584127451,842.7110151389093,0.846361310487773,100.0
2025-01-15,degraded,1645.7316120499818,807.068927074956,838.6626849750257,0.8471203909250382,100.0
2025-01-15,degraded,1613.287301424506,797.725495598184,815.561805826322,0.848341618054107,100.0
2025-01-15,degraded,1631.7311858237101,798.2808864625675,833.4502993611426,0.8467669846720964,100.0
2025-01-15,degraded,1598.3833095323967,800.7949508517005,797.5883586806962,0.8503009220771902,100.0
2025-01-15,degraded,1602.6438287640703,800.4227516674963,802.221077096574,0.8498316851133606,100.0
2025-01-15,degraded,1604.2226311445975,796.0741614167114,808.1484697278861,0.8488710131552102,100.0
2025-01-15,degraded,1625.5179564757063,806.4828139327711,819.0351425429352,0.848841692714606,100.0
2025-01-15,degraded,1597.4218310296696,796.3410727137893,801.0807583158803,0.8495549373205602,100.0
2025-01-15,degraded,1624.5963908218198,806.4420568089477,818.1543340128721,0.8489185981265783,100.0
2025-01-15,degraded,1647.4276814066307,803.1971998767582,844.2304815298725,0.8462638771234486,100.0
2025-01-15,degraded,1616.8050557826743,797.6733917276197,819.1316640550547,0.8480091966946768,100.0
2025-01-15,degraded,1597.5895357136046,801.1197678951456,796.469767818459,0.8504365952554837,100.0
2025-01-15,degraded,1597.6210418349374,802.9262043923541,794.6948374425833,0.8507728397474331,100.0
2025-01-15,degraded,1616.153845084074,800.1567574109167,815.9970876731572,0.8485298122783524,100.0
2025-01-15,degraded,1614.9118633055436,797.996879945365,816.9149833601787,0.848242804714795,100.0
2025-01-15,degraded,1582.9513939233536,797.4699321642807,785.4814617590729,0.8511360238650942,100.0
2025-01-15,degraded,1605.2386905793228,798.9838634041615,806.2548271751613,0.8493205717180562,100.0
2025-01-15,degraded,1601.303183323503,798.2093968382151,803.0937864852879,0.8495424611312267,100.0
2025-01-15,degraded,1603.5500204514128,805.7756849901505,797.7743354612624,0.8507484658501612,100.0
2025-01-15,degraded,1619.241499620412,802.6534565136413,816.5880431067707,0.8487091561144774,100.0
2025-01-15,degraded,1610.1020991860755,807.1756315997349,802.9264675863407,0.8503958597422681,100.0
2025-01-15,degraded,1606.1086289652549,795.8550011518054,810.2536278134495,0.8486552628133016,100.0
2025-01-15,degraded,1604.6603125492015,799.5285034030629,805.1318091461386,0.849476215710647,100.0
2025-01-15,degraded,1634.5822321720407,799.3935734865252,835.1886586855155,0.8467152079141874,100.0
2025-01-15,degraded,1589.1726122886098,806.9242486458454,782.2483636427644,0.8523291256858068,100.0
2025-01-15,degraded,1653.0948891811188,806.4453588929962,846.6495302881226,0.846351918000148,100.0
2025-01-15,degraded,1588.861552701837,801.645627971483,787.2159247303539,0.8513622681488444,100.0
2025-01-15,degraded,1600.0076875059717,793.7984280088134,806.2092594971583,0.8488364901382732,100.0
2025-01-15,degraded,1579.635246478797,802.2261325007937,777.4091139780032,0.8523565900968065,100.0
2025-01-15,degraded,1632.5543200829507,792.9934844190257,839.560835663925,0.8457213658370767,100.0
2025-01-15,degraded,1645.97041922794,807.1067860888999,838.8636331390402,0.8471059461325219,100.0
2025-01-15,degraded,1580.1803221605514,792.721872881741,787.4584492788105,0.8504996350918735,100.0
2025-01-15,degraded,1612.6717872217648,801.1412140239381,811.5305731978267,0.849033650933543,100.0
2025-01-15,degraded,1598.6617224603497,802.3536705961448,796.3080518642049,0.8505672512183473,100.0
2025-01-15,degraded,1619.1849833471838,804.3634126211689,814.8215707260149,0.849031164609442,100.0
2025-01-15,degraded,1629.3896762385257,796.7692937189538,832.6203825195719,0.8466995842685666,100.0
2025-01-15,degraded,1583.8120493423762,793.2343538440638,790.5776954983124,0.8502516073495135,100.0
2025-01-15,degraded,1596.9961949429003,801.4385677451686,795.5576271977317,0.8505523751934468,100.0
2025-01-15,degraded,1592.251865691274,806.3253501063527,785.9265155849212,0.8519216967140348,100.0
2025-01-15,degraded,1592.2081803242886,800.0722487065549,792.1359316177337,0.8507476707996064,100.0
2025-01-15,degraded,1588.1846799471402,798.5537364186064,789.6309435285339,0.8508427350738299,100.0
2025-01-15,degraded,1612.5980070119374,802.1748633507151,810.4231436612223,0.8492327647428581,100.0
2025-01-15,degraded,1632.2526153645044,801.9596668746113,830.2929484898931,0.8473962411196116,100.0
2025-01-15,degraded,1567.0982706677805,793.7953790662269,773.3028916015536,0.8519615062930234,100.0
2025-01-15,degraded,1618.1735488640074,794.8240747923966,823.3494740716109,0.8473557781272064,100.0
2025-01-15,degraded,1593.174713662214,800.6227156662185,792.5519979959954,0.8507598712433432,100.0
2025-01-15,degraded,2058.6669444973395,880.0,1178.6669444973395,0.8282383246623024,100.0
2025-01-15,degraded,2088.4214037712695,880.0,1208.4214037712695,0.8264112690682393,100.0
2025-01-15,degraded,2034.1250287777657,880.0,1154.1250287777657,0.8297855324845141,100.0
2025-01-15,degraded,2031.0816158354592,880.0,1151.0816158354592,0.8299800056982973,100.0
2025-01-15,degraded,2055.8415339833928,880.0,1175.8415339833928,0.8284145668019822,100.0
2025-01-15,degraded,2021.9715960448075,879.9999999999998,1141.9715960448077,0.8305656323345056,100.0
2025-01-15,degraded,2037.48739486673,880.0,1157.48739486673,0.8295713537492917,100.0
2025-01-15,degraded,2062.3040132340384,880.0,1182.3040132340384,0.8280121642133662,100.0
2025-01-15,degraded,2024.27653573368,880.0000000000002,1144.2765357336798,0.8304169639571086,100.0
2025-01-15,degraded,2090.554610374518,880.0,1210.5546103745178,0.826282278726364,100.0
2025-01-15,degraded,2105.2576276851296,880.0000000000005,1225.2576276851291,0.8254003294078006,100.0
2025-01-15,degraded,2081.0538610139656,879.9999999999995,1201.053861013966,0.8268588021414156,100.0
2025-01-15,degraded,2012.8120506929276,880.0,1132.8120506929276,0.8311597870795316,100.0
2025-01-15,degraded,1992.469863684677,880.0,1112.469863684677,0.8324988672660696,100.0
2025-01-15,degraded,1998.372331649809,880.0,1118.372331649809,0.8321075136093621,100.0
2025-01-15,degraded,2005.485383173147,880.0,1125.485383173147,0.8316389549458048,100.0
2025-01-15,degraded,2010.286466960567,879.9999999999998,1130.2864669605672,0.8313245670897601,100.0
2025-01-15,degraded,2039.5970941055834,880.0,1159.5970941055834,0.8294373289523492,100.0
2025-01-15,degraded,1995.9093087653678,879.9999999999998,1115.909308765368,0.8322705389671765,100.0
2025-01-15,degraded,2034.3859878860621,880.0,1154.3859878860621,0.8297688843572518,100.0
2025-01-15,degraded,2015.6943925692187,880.0000000000002,1135.6943925692185,0.8309722351628431,100.0
2025-01-15,degraded,2012.7092497734031,879.9999999999998,1132.7092497734034,0.8311664861826027,100.0
2025-01-15,degraded,2042.1908733532573,880.0,1162.1908733532573,0.8292729310686393,100.0
2025-01-15,degraded,2022.4252494649031,880.0000000000002,1142.425249464903,0.8305363449501284,100.0
2025-01-15,degraded,2019.9617351296547,880.0,1139.9617351296547,0.8306955450733103,100.0
2025-01-15,degraded,1988.1700416707163,880.0,1108.1700416707163,0.8327854230104751,100.0
2025-01-15,degraded,2028.1129880217356,880.0,1148.1129880217356,0.8301702624849867,100.0
2025-01-15,degraded,2040.1862929694491,880.0,1160.1862929694491,0.8293999478918924,100.0
2025-01-15,degraded,1988.5406072376811,880.0,1108.5406072376811,0.8327606783784653,100.0
2025-01-15,degraded,1987.4580436730175,880.0,1107.4580436730175,0.8328329927972226,100.0
2025-01-15,degraded,2014.1133158117593,879.9999999999998,1134.1133158117595,0.8310750482246816,100.0
2025-01-15,degraded,2000.2661075981887,880.0,1120.2661075981887,0.831982439235046,100.0
2025-01-15,degraded,1998.710719862897,880.0000000000002,1118.7107198628967,0.8320851473784607,100.0
2025-01-15,degraded,2003.7177000852598,880.0,1123.7177000852598,0.8317550870508188,100.0
2025-01-15,degraded,2070.5937824758903,880.0,1190.5937824758903,0.827499658423742,100.0
2025-01-15,degraded,2012.168715467924,879.9999999999998,1132.1687154679241,0.831201721789322,100.0
2025-01-15,degraded,2473.8399553964487,880.0000000000002,1593.8399553964484,0.8067166852989454,100.0
2025-01-15,degraded,2504.9250779585923,880.0,1624.9250779585923,0.8053923737372412,100.0
2025-01-15,degraded,2481.127365398373,880.0000000000002,1601.1273653983728,0.8064032438163898,100.0
2025-01-15,degraded,2439.2752638218562,880.0000000000002,1559.275263821856,0.8082288677770482,100.0
2025-01-15,degraded,2428.0726964828764,880.0,1548.0726964828764,0.8087282108078603,100.0
2025-01-15,degraded,2453.4877227704983,880.0,1573.4877227704983,0.8076019242117458,100.0
2025-01-15,degraded,2515.4276706198043,879.9999999999998,1635.4276706198045,0.8049523319964712,100.0
2025-01-15,degraded,2440.298989192455,880.0,1560.2989891924549,0.8081834648824581,100.0
2025-01-15,degraded,2490.2084371020114,879.9999999999998,1610.2084371020117,0.8060152218852935,100.0
2025-01-15,degraded,2492.6889302145228,880.0,1612.6889302145228,0.8059097253572189,100.0
2025-01-15,degraded,2429.3933713567317,880.0,1549.3933713567317,0.8086691036176513,100.0
2025-01-15,degraded,2447.0459684845273,880.0000000000005,1567.0459684845268,0.8078851821339086,100.0
2025-01-15,degraded,2281.252162631353,944.250775,1337.0013876313528,0.8241753266650061,100.0
2025-01-15,degraded,2239.8889279407445,969.3958523042909,1270.4930756364536,0.8298362396740151,100.0
2025-01-15,degraded,2257.028637523124,1001.8519872767549,1255.176650246369,0.833164281208615,100.0
2025-01-15,degraded,2224.633283716681,1018.8505147026672,1205.7827690140139,0.8373957481658028,100.0
2025-01-15,degraded,2263.0961160679644,1024.0832245132615,1239.012891554703,0.8357542727295952,100.0
2025-01-15,degraded,2221.689418336467,1037.0836923230102,1184.605726013457,0.8400398746688292,100.0
2025-01-15,degraded,2273.0889267216053,1053.1571269625533,1219.931799759052,0.8389946228564165,100.0
2025-01-15,degraded,2260.178014142413,1078.3499929506575,1181.8280211917554,0.8431325302082215,100.0
2025-01-15,degraded,2258.885859199247,1106.1053155091495,1152.7805436900976,0.846900558654334,100.0
2025-01-15,degraded,2228.2863837973728,1117.764898969096,1110.5214848282767,0.8504875998565639,100.0
2025-01-15,degraded,2275.812813555325,1138.95317430899,1136.8596392463353,0.8501379859791314,100.0
2025-01-15,degraded,2254.4361952844297,1171.3970159157009,1083.0391793687288,0.8558789312865754,100.0
2025-01-15,degraded,2253.4493252462516,1195.733713992869,1057.7156112533826,0.8591871226829831,100.0
2025-01-15,degraded,2220.0340539465565,1210.8353756672898,1009.1986782792667,0.8636238921895977,100.0
2025-01-15,degraded,2217.9313494162434,1214.613114266129,1003.3182351501143,0.8642899967917149,100.0
2025-01-15,degraded,2222.3012856641503,1219.9869931033247,1002.3142925608256,0.8646923845528969,100.0
2025-01-15,degraded,2240.4626068512425,1243.6012687201246,996.8613381311179,0.8665193516174619,100.0
2025-01-15,degraded,2192.734546639521,1250.3116373853593,942.4229092541616,0.8710619699910588,100.0
2025-01-15,degraded,2259.067606709814,1270.7829257024791,988.2846810073347,0.8687576222059098,100.0
2025-01-15,degraded,2267.6073202576936,1295.315823325457,972.2914969322367,0.8713677423450356,100.0
2025-01-15,degraded,2258.5226080663924,1321.1341383441618,937.3884697222306,0.8754865061291418,100.0
2025-01-15,degraded,2248.9558645426378,1337.8355810124294,911.1202835302083,0.8784608940671008,100.0
2025-01-15,degraded,2244.3470702475443,1354.3572183800807,889.9898518674636,0.8810357991864466,100.0
2025-01-15,degraded,2242.8012447148235,1374.8240951173611,867.9771495974624,0.8838982520217264,100.0
2025-01-15,degraded,2262.9884141157877,1389.2318215284754,873.7565925873123,0.8841677773774135,100.0
2025-01-15,degraded,2245.3699540261623,1421.9044136146126,823.4655404115497,0.8899781919320247,100.0
2025-01-15,degraded,2267.434885716188,1418.9085416742878,848.5263440419003,0.8877330922196842,100.0
2025-01-15,degraded,2261.452420249293,1430.0095449874912,831.4428752618019,0.8897023610379368,100.0
2025-01-15,degraded,2251.6137730641053,1431.805810782752,819.8079622813534,0.8907706145580573,100.0
2025-01-15,degraded,2245.712774992902,1440.6304799848579,805.082295008044,0.892450766103347,100.0
2025-01-15,degraded,2243.8046418990984,1464.3138296709576,779.4908122281408,0.8957809252633866,100.0
2025-01-15,degraded,2256.3866352082587,1470.8190413823684,785.5675938258903,0.8955541242487393,100.0
2025-01-15,degraded,2235.2012567929078,1470.3098432657146,764.8914135271932,0.897339255979392,100.0
2025-01-15,degraded,2263.626523666052,1480.4206664187886,783.2058572472633,0.8962011821660195,100.0
2025-01-15,degraded,2259.1992341292525,1470.898658165947,788.3005759633056,0.895321240722649,100.0
2025-01-15,degraded,2272.564336123785,1472.6826587666778,799.881677357107,0.8944080484795298,100.0
2025-01-15,degraded,2287.7129249487984,1465.2983113142081,822.4146136345903,0.8921523844186441,100.0
2025-01-15,degraded,2250.108339147645,1475.3859726387213,774.7223665089236,0.896708658019232,100.0
2025-01-15,degraded,2257.6311652980366,1473.6019720379904,784.0291932600462,0.8958161272782734,100.0
2025-01-15,degraded,2237.8112292038522,1491.2350453294862,746.576183874366,0.8999143215301529,100.0
2025-01-15,degraded,2253.4727907229108,1487.0805669952274,766.3922237276834,0.8979718468024867,100.0
2025-01-15,degraded,2256.2806585594026,1463.3014113596664,792.9792471997362,0.8945637488592345,100.0
2025-01-15,degraded,2267.499209554876,1440.59223451371,826.9069750411659,0.8905966134554693,100.0
2025-01-15,degraded,2267.304401599641,1427.7738325361602,839.5305690634809,0.8889169136083575,100.0
2025-01-15,degraded,2267.338523748517,1418.9491633340544,848.3893604144628,0.887746445685775,100.0
2025-01-15,degraded,2252.2670169281187,1408.980181326859,843.2868356012596,0.8876749298467163,100.0
2025-01-15,degraded,2267.856764000717,1397.8791780136562,869.9775859870606,0.8849163316047787,100.0
2025-01-15,degraded,2219.472033663062,1393.4862470144562,825.9857866486059,0.8883537470910977,100.0
2025-01-15,degraded,2350.5568750833017,1380.1642826407287,970.392592442573,0.87614944321547,100.0
2025-01-15,degraded,2352.1894224037883,1365.7565562296145,986.4328661741738,0.8741896137132397,100.0
2025-01-15,degraded,2278.6558591584085,1371.1901506448478,907.4657085135607,0.8805261832497091,100.0
2025-01-15,degraded,2341.5832433816477,1354.6685132771966,986.9147301044511,0.8735580211089343,100.0
2025-01-15,degraded,2365.633594936655,1323.7716240611878,1041.861970875467,0.8678753159696273,100.0
2025-01-15,degraded,2337.393592247296,1288.5807427674076,1048.8128494798884,0.8653868754121761,100.0
2025-01-15,degraded,2282.440137239934,1269.057726180496,1013.3824110594378,0.8668027615017914,100.0
2025-01-15,degraded,2362.3530020112626,1217.692756484413,1144.6602455268496,0.8546372733602081,100.0
2025-01-15,degraded,2332.7783773128986,1196.3022790275227,1136.4760982853759,0.8538468836982529,100.0
2025-01-15,degraded,2355.2591348597143,1174.0235199859903,1181.235614873724,0.8495406814404629,100.0
2025-01-15,degraded,2267.843443578413,1158.8354560000225,1109.0079875783904,0.8532956949847699,100.0
2025-01-15,degraded,2381.195161236179,1134.8802308136926,1246.3149304224864,0.8429803297044155,100.0
2025-01-15,degraded,2327.4446061224194,1110.1405309814422,1217.3040751409771,0.8430934847679529,100.0
2025-01-15,degraded,2331.649537147999,1084.6546728774817,1246.9948642705174,0.839556308389836,100.0
2025-01-15,degraded,2360.2615725629676,1058.462824848392,1301.7987477145755,0.8345354477426448,100.0
2025-01-15,degraded,2372.0027501377285,1031.606994264173,1340.3957558735556,0.8304729087102796,100.0
2025-01-15,degraded,2339.7104705366182,1004.1310073003658,1335.5794632362524,0.8287506749162086,100.0
2025-01-15,degraded,2311.1278930581593,976.0804810350187,1335.0474120231406,0.8267018347145778,100.0
2025-01-15,degraded,2322.8680521451806,947.5027874910597,1375.365264654121,0.8223706340034298,100.0
2025-01-15,degraded,2344.5736856294698,913.1669224814239,1431.406763148046,0.8168443024092361,100.0
2025-01-15,degraded,2327.501832398954,883.6837999358004,1443.8180324631535,0.813901151995011,100.0
2025-01-15,degraded,2347.3530568542155,880.0,1467.3530568542155,0.8124671038424007,100.0
2025-01-15,degraded,2279.3760772556025,880.0,1399.3760772556025,0.8158211681846987,100.0
2025-01-15,degraded,2312.662380763737,880.0,1432.662380763737,0.8141541464054153,100.0
2025-01-15,degraded,2333.2738201132915,880.0,1453.2738201132915,0.813145743000357,100.0
2025-01-15,degraded,2320.650334048765,880.0,1440.6503340487652,0.8137612143141821,100.0
2025-01-15,degraded,2293.3914738942867,879.9999999999995,1413.3914738942872,0.8151133607171371,100.0
2025-01-15,degraded,2354.5911495826085,880.0,1474.5911495826085,0.8121213761662183,100.0
2025-01-15,degraded,2332.4670681663483,880.0000000000002,1452.467068166348,0.8131848777644444,100.0
2025-01-15,degraded,2361.4932663745108,880.0000000000002,1481.4932663745105,0.8117936704538254,100.0
2025-01-15,degraded,2326.2325390587857,880.0,1446.2325390587857,0.8134882242283553,100.0
2025-01-15,degraded,2314.392605341508,880.0,1434.392605341508,0.8140688055218896,100.0
2025-01-15,degraded,2288.255730463501,880.0,1408.255730463501,0.8153717202519689,100.0
2025-01-15,degraded,2326.540387691101,879.9999999999995,1446.5403876911014,0.8134732074271007,100.0
2025-01-15,degraded,2336.366546740155,880.0,1456.3665467401552,0.81299596819187,100.0
2025-01-15,degraded,2323.5293069695217,880.0,1443.5293069695217,0.8136202582890265,100.0
2025-01-15,degraded,2292.857867685585,879.9999999999995,1412.8578676855855,0.815140150517259,100.0
2025-01-15,degraded,2277.775250972361,880.0,1397.775250972361,0.8159025675984937,100.0
2025-01-15,degraded,2267.7343209341243,879.9999999999995,1387.7343209341248,0.8164157536281644,100.0
2025-01-15,degraded,2296.5330231893613,879.9999999999995,1416.5330231893618,0.8149558910471768,100.0
2025-01-15,degraded,2254.5775567630944,880.0,1374.5775567630944,0.8170951068895699,100.0
2025-01-15,degraded,2213.076679692398,880.0,1333.076679692398,0.8192909411691482,100.0
2025-01-15,degraded,2248.7778214559266,880.0,1368.7778214559266,0.8173971023198184,100.0
2025-01-15,degraded,2262.736889005093,880.0,1382.736889005093,0.816672866952763,100.0
2025-01-15,degraded,2287.963630747365,880.0,1407.9636307473652,0.8153864495275058,100.0
2025-01-15,degraded,2244.333096333843,879.9999999999995,1364.3330963338435,0.8176295980446255,100.0
2025-01-15,degraded,2274.2380462842184,880.0,1394.2380462842184,0.8160828350538495,100.0
2025-01-15,degraded,2235.492716683701,880.0,1355.492716683701,0.8180947707991809,100.0
2025-01-15,degraded,2443.3982918579386,880.0,1563.3982918579386,0.8080462407130753,100.0
2025-01-15,degraded,2408.0247679449244,880.0,1528.0247679449244,0.8096334238394503,100.0
2025-01-15,degraded,2423.030188233558,879.9999999999995,1543.0301882335584,0.8089544824005934,100.0
2025-01-15,degraded,2433.4117484057656,880.0000000000002,1553.4117484057654,0.8084896545654298,100.0
2025-01-15,degraded,2461.60242636728,880.0000000000005,1581.6024263672793,0.8072472131048388,100.0
2025-01-15,degraded,2418.3618937103047,880.0,1538.3618937103047,0.8091648031200844,100.0
2025-01-15,degraded,2442.1476721241424,880.0000000000002,1562.1476721241422,0.8081015710120334,100.0
2025-01-15,degraded,2422.2605098742474,880.0,1542.2605098742474,0.8089891029159806,100.0
2025-01-15,degraded,2488.897855420739,879.9999999999995,1608.8978554207392,0.806071046437288,100.0
2025-01-15,degraded,2405.724421869338,879.9999999999995,1525.7244218693386,0.8097382549722224,100.0
2025-01-15,degraded,2383.688455715932,880.0000000000002,1503.6884557159317,0.8107527283470896,100.0
2025-01-15,degraded,2414.873831638044,879.9999999999995,1534.8738316380445,0.8093224815894107,100.0
2025-01-15,degraded,2395.2098483212094,880.0000000000002,1515.2098483212092,0.8102199876912815,100.0
2025-01-15,degraded,2432.3653405210966,880.0000000000002,1552.3653405210964,0.8085363270072916,100.0
2025-01-15,degraded,2420.384018432596,880.0,1540.384018432596,0.8090736007135605,100.0
2025-01-15,degraded,2388.8403271506427,880.0000000000002,1508.8403271506425,0.8105138744517485,100.0
2025-01-15,degraded,2451.6846447434436,880.0,1571.6846447434436,0.8076810594568234,100.0
2025-01-15,degraded,2440.0815224956714,880.0,1560.0815224956714,0.8081931064868626,100.0
2025-01-15,degraded,2467.2539786051275,880.0000000000002,1587.2539786051273,0.8070015500184758,100.0
2025-01-15,degraded,2437.660485679683,880.0000000000005,1557.6604856796826,0.8083005617685065,100.0
2025-01-15,degraded,2431.6786663363346,880.0,1551.6786663363346,0.8085669762435154,100.0
2025-01-15,degraded,2442.1465123984563,880.0000000000002,1562.146512398456,0.8081016223472698,100.0
2025-01-15,degraded,2431.2382281084856,880.0,1551.2382281084856,0.8085866440185885,100.0
2025-01-15,degraded,2453.297032748611,880.0000000000002,1573.2970327486107,0.8076102879006954,100.0
2025-01-15,degraded,2444.6944432914693,880.0,1564.6944432914693,0.8079889557259179,100.0
2025-01-15,degraded,2427.1642490765253,880.0,1547.1642490765253,0.8087689059776013,100.0
2025-01-15,degraded,2460.2945197860945,880.0000000000005,1580.294519786094,0.8073042263342329,100.0
2025-01-15,degraded,2411.332242865948,880.0000000000002,1531.3322428659478,0.8094830464698748,100.0
2025-01-15,degraded,2426.1245820698455,880.0,1546.1245820698455,0.8088155167096854,100.0
2025-01-15,degraded,2387.9608440960556,880.0,1507.9608440960556,0.810554576576374,100.0
2025-01-15,degraded,2501.9945752782996,880.0000000000005,1621.9945752782992,0.8055158163045317,100.0
2025-01-15,degraded,2446.9456144372234,880.0000000000002,1566.9456144372232,0.8078896067171961,100.0
2025-01-15,degraded,2464.3190154441927,880.0,1584.3190154441927,0.8071289870935862,100.0
2025-01-15,degraded,2372.238736450423,880.0,1492.238736450423,0.8112872814795288,100.0
2025-01-15,degraded,2455.919137871916,880.0,1575.919137871916,0.8074953958902569,100.0
2025-01-15,degraded,2436.580520181352,880.0000000000005,1556.5805201813514,0.8083485638226932,100.0
2025-01-15,degraded,2341.1221208040347,880.0,1461.1221208040347,0.8127664369380833,100.0
2025-01-15,degraded,2375.966944605869,879.9999999999998,1495.966944605869,0.811112656932941,100.0
2025-01-15,degraded,2439.005869337225,880.0000000000005,1559.0058693372243,0.8082408219344464,100.0
2025-01-15,degraded,2417.7782487072477,879.9999999999995,1537.7782487072482,0.8091911552025737,100.0
2025-01-15,degraded,2431.649384783124,880.0,1551.6493847831239,0.8085682835905826,100.0
2025-01-15,degraded,2372.514560497272,880.0,1492.5145604972722,0.8112743434310752,100.0
2025-01-15,degraded,2384.1047081271263,879.9999999999998,1504.1047081271265,0.8107333914907577,100.0
2025-01-15,degraded,2429.2648870094727,880.0000000000002,1549.2648870094724,0.8086748511501334,100.0
2025-01-15,degraded,2384.601944557874,880.0000000000005,1504.6019445578736,0.8107103013995688,100.0
2025-01-15,degraded,2422.2936164932607,880.0000000000002,1542.2936164932605,0.8089876133109706,100.0
2025-01-15,degraded,2398.1446632259176,880.0,1518.1446632259176,0.8100851020575525,100.0
2025-01-15,degraded,2329.1334409792207,880.0000000000002,1449.1334409792205,0.8133468762910416,100.0
2025-01-15,degraded,2374.547755336246,880.0,1494.5477553362462,0.8111790653216896,100.0
2025-01-15,degraded,2391.5984247685838,880.0000000000002,1511.5984247685835,0.8103864249390218,100.0
2025-01-15,degraded,2374.1122135786018,880.0,1494.1122135786018,0.8111994616303588,100.0
2025-01-15,degraded,2396.0096447619007,880.0,1516.0096447619007,0.8101831958719993,100.0
2025-01-15,degraded,2422.7961861732,879.9999999999998,1542.7961861732003,0.8089650056024675,100.0
2025-01-15,degraded,2448.7952371723354,880.0000000000005,1568.795237172335,0.8078081155959962,100.0
2025-01-15,degraded,2413.790325239491,880.0000000000002,1533.7903252394906,0.8093715544550484,100.0
2025-01-15,degraded,2413.4548387237132,880.0,1533.4548387237132,0.8093867578394832,100.0
2025-01-15,degraded,2389.377407490442,880.0,1509.3774074904418,0.8104890333240735,100.0
2025-01-15,degraded,2380.967601400393,879.9999999999998,1500.9676014003933,0.8108792911943553,100.0
2025-01-15,degraded,2391.5623067265224,880.0,1511.5623067265224,0.8103880920256487,100.0
2025-01-15,degraded,2396.2653358100965,880.0,1516.2653358100965,0.8101714388864831,100.0
2025-01-15,degraded,2161.576841160737,880.0,1281.5768411607369,0.8221330627590531,100.0
2025-01-15,degraded,2139.5238363138883,880.0,1259.5238363138883,0.8233919414774253,100.0
2025-01-15,degraded,2163.554681753803,880.0,1283.554681753803,0.8220214132910191,100.0
2025-01-15,degraded,2123.399599734392,879.9999999999998,1243.399599734392,0.8243289299070333,100.0
2025-01-15,degraded,2084.8725950799353,870.8092325778866,1214.0633625020487,0.8253039492148678,100.0
2025-01-15,degraded,2147.0264553046945,879.98968203498,1267.0367732697146,0.8229593161082074,100.0
2025-01-15,degraded,2128.5038505941898,869.7947156579642,1258.7091349362256,0.8225924090410013,100.0
2025-01-15,degraded,2118.5155700733612,875.7099864035688,1242.8055836697924,0.8240080552780517,100.0
2025-01-15,degraded,2102.270700169019,868.0865145042212,1234.184185664798,0.8238784112485269,100.0
2025-01-15,degraded,2153.2557087719206,877.1793294903409,1276.0763792815796,0.8222120520916618,100.0
2025-01-15,degraded,2121.4929649399273,879.9999999999998,1241.4929649399276,0.8244406671918779,100.0
2025-01-15,degraded,2146.40400568853,868.0755170137215,1278.3284886748086,0.8213297470624954,100.0
2025-01-15,degraded,1714.7526755569966,875.7778678048622,838.9748077521343,0.8532193908116317,100.0
2025-01-15,degraded,1754.0018124395792,879.9999999999999,874.0018124395793,0.8505129573571031,100.0
2025-01-15,degraded,1733.379568258481,870.3284100822553,863.0511581762256,0.8506297453863502,100.0
2025-01-15,degraded,1745.3258689375252,880.0,865.3258689375252,0.8512611511114031,100.0
2025-01-15,degraded,1735.3815300161993,868.3321127929746,867.0494172232247,0.8501108714897182,100.0
2025-01-15,degraded,1741.5420291127791,879.9999999999999,861.5420291127792,0.8515897954725178,100.0
2025-01-15,degraded,1723.1264124988893,879.9999999999999,843.1264124988894,0.8532098852905083,100.0
2025-01-15,degraded,1710.9880153772385,880.0,830.9880153772385,0.8542968142543028,100.0
2025-01-15,degraded,1754.636219047159,880.0000000000001,874.636219047159,0.8504585378634,100.0
2025-01-15,degraded,1723.7107988390899,880.0000000000001,843.7107988390898,0.8531579428392527,100.0
2025-01-15,degraded,1749.5626592559654,880.0000000000001,869.5626592559653,0.8508948528384064,100.0
2025-01-15,degraded,1715.1283457301056,869.8696771205886,845.258668609517,0.8521524052621783,100.0
